code,category,name,uri1,uri2,uri3,uri4,uri5,eiri1,eiri2,eiri3,eiri4,eiri5,kei1,kei2,kei3,kei4,kei5,uri2_1,uri2_2,uri2_3,uri2_4,uri2_5,eiri2_1,eiri2_2,eiri2_3,eiri2_4,eiri2_5,kei2_1,kei2_2,kei2_3,kei2_4,kei2_5,dividend
8616,証券,東海東京フィナンシャル・ホールディングス,－391,－823,"9,685","9,881","3,159",932,700,"12,548","12,979","6,346","－3,017","3,180","5,654","2,781","7,242","－2,532","4,025","7,113","3,641","8,256",,,,,,,,,,,12.0
8617,証券,光世証券,－371,－319,133,－472,－494,－205,－168,176,－208,－394,－312,353,－159,－278,99,－275,384,59,－220,161,,,,,,,,,,,5.0
8622,証券,水戸証券,－608,7,"2,817","1,523",－268,－142,441,"3,207","1,961",186,－531,"1,274","1,012",－34,"1,042",－278,"1,479","1,250",238,"1,273",,,,,,,,,,,10.0
8624,証券,いちよし証券,"2,056",－545,"1,264","3,321","1,166","2,238",－469,"1,300","3,443","1,216",－384,－380,"1,836",737,"1,224",－401,－377,"1,922",763,"1,234",,,,,,,,,,,17.0
8628,証券,松井証券,"13,451","8,909","12,827","12,772","11,349","13,592","9,016","12,919","12,791","11,253","3,987","5,869","6,624","5,660","7,276","4,065","5,912","6,647","5,596","7,243",,,,,,,,,,,20.0
8630,保険,ＳＯＭＰＯホールディングス,-,-,-,-,-,"198,959","192,451","215,097","315,512","122,530",-,-,-,-,-,"63,771","77,516","190,596","－88,057","181,061",,,,,,,,,,,150.0
8697,金融仲介,日本取引所グループ,"121,134","123,688","133,343","135,432","133,991","69,535","68,533","74,565","73,473","68,253","70,786","69,095","74,732","73,429","68,207","57,936","63,834","65,506","66,486","73,385","31,870","35,191","36,051","34,127","44,499","32,011","35,225","36,044","34,122","44,506",31.0
8698,証券,マネックスグループ,-,-,-,-,-,"1,790","4,131","21,296","20,801","4,669",-,-,-,-,-,"2,195","4,152","18,269","2,073","5,510",,,,,,,,,,,7.9
8706,証券,極東証券,"1,447","－1,276","3,913","1,300",－312,"1,685",－746,"4,395","1,880",491,12,"1,995","1,014",－207,"1,548",340,"2,214","1,334",45,"2,070",,,,,,,,,,,30.0
8707,証券,岩井コスモホールディングス,"5,523","3,817","7,182","5,381","4,770","5,924","4,239","7,530","5,799","5,165","1,913","3,402","2,535","2,285","3,329","2,169","3,592","2,791","2,546","3,551",,,,,,,,,,,20.0
8708,証券,アイザワ証券グループ,"－1,987",252,929,－533,"－2,782","－1,059","1,521","1,542","1,429","－1,911",36,462,－313,"－1,902",714,754,940,"1,033","－1,600","1,050",,,,,,,,,,,13.0
8713,銀行,フィデアホールディングス,-,-,-,-,-,"5,081","2,872","6,894","6,572","5,543",-,-,-,-,-,"3,242","3,269","4,501","3,061","1,521",,,,,,,,,,,37.5
8714,銀行,池田泉州ホールディングス,-,-,-,-,-,"9,698","4,946","7,714","14,047","12,061",-,-,-,-,-,"1,757","5,474","6,942","9,106","9,507",,,,,,,,,,,5.0
8715,保険,アニコムホールディングス,-,-,-,-,-,"2,278","2,189","2,758","3,166","3,685",-,-,-,-,-,497,"1,330","1,609","1,955","2,601",,,,,,,,,,,4.0
8725,保険,ＭＳ＆ＡＤインシュアランスグループホールディングス,-,-,-,-,-,"290,847","157,701","306,524","390,499","231,113",-,-,-,-,-,"108,299","115,509","182,187","23,856","131,413",,,,,,,,,,,120.0
8732,金融仲介,マネーパートナーズグループ,"6,230","5,872","4,514","5,323","5,819","1,171",622,－609,956,"1,306","1,181",595,－628,997,"1,292","2,702","1,932","2,532","2,772","2,743",205,－581,401,587,575,184,－595,431,580,567,6.0
8739,投資,スパークス・グループ,"11,239","12,476","14,295","14,043","13,360","3,901","4,479","6,349","6,464","5,704","4,051","4,423","6,189","6,241","6,289","6,002","6,031","6,783","6,710","7,930","2,009","2,331","3,081","2,907","3,531","1,865","2,390","2,974","3,450","3,738",60.0
8742,金融仲介,小林洋行,"3,391","3,667","3,447","3,598","4,113",－327,－232,－197,－145,178,－283,－195,－133,－91,236,"1,802","1,670","1,614","1,950","2,405",－188,－123,－85,61,187,－162,－88,－58,91,218,3.5
8750,保険,第一生命ホールディングス,-,-,-,-,-,"432,945","218,380","552,861","590,897","410,900",-,-,-,-,-,"193,724","162,838","286,247","236,108","264,544",,,,,,,,,,,86.0
8766,保険,東京海上ホールディングス,-,-,-,-,-,"416,330","363,945","266,735","567,413","503,907",-,-,-,-,-,"147,485","109,167","366,844","121,699","275,956",,,,,,,,,,,60.5
8769,企業向け専門サービス,アドバンテッジリスクマネジメント,"4,897","5,263","5,452","5,792","6,405",928,952,726,352,553,926,954,730,362,534,"2,448","2,441","2,612","2,894","3,142",342,159,－15,13,65,343,159,－21,7,74,10.0
8771,消費者・事業者金融,イー・ギャランティ,"5,573","5,956","7,194","7,894","8,494","2,512","2,718","3,088","3,732","4,150","2,552","2,751","3,108","3,760","4,231","2,907","3,451","3,847","4,150","4,501","1,292","1,503","1,805","2,017","2,348","1,305","1,511","1,809","2,054","2,360",4.0
8772,消費者・事業者金融,アサックス,"6,002","5,822","5,838","5,651","6,180","4,266","4,048","4,114","3,865","4,294","4,269","4,051","4,115","3,867","4,297","2,812","2,902","2,770","3,113","3,271","1,923","2,042","1,908","2,237","2,252","1,924","2,043","1,908","2,237","2,510",18.0
8793,リース・レンタル,ＮＥＣキャピタルソリューション,"204,131","220,716","221,255","249,907","258,107","8,929","8,292","5,965","10,447","11,715","8,900","9,092","6,089","11,422","12,440","114,573","107,974","127,081","135,673","124,010","8,205","1,815","6,956","7,462","3,741","8,740","1,927","7,306","8,608","3,240",65.0
8795,保険,Ｔ＆Ｄホールディングス,-,-,-,-,-,"146,949","125,422","174,649","57,029","－74,144",-,-,-,-,-,"67,702","150,061","66,988","－114,930","70,778",,,,,,,,,,,35.0
8798,保険,アドバンスクリエイト,"10,365","10,510","11,019","11,860","10,163","1,345","1,184","2,041","2,061","－2,020","1,297","1,095","1,925","2,015","－2,190","5,161","5,575","5,778","5,926","6,454",689,856,"1,221","1,222",762,661,821,"1,164","1,190",666,17.5
8801,不動産・住宅,三井不動産,"1,861,195","1,905,642","2,007,554","2,100,870","2,269,103","262,147","280,617","203,770","244,978","305,405","254,106","258,510","168,865","224,940","265,358","888,776","797,401","996,862","1,057,046","1,165,245","118,604","64,189","100,977","131,518","179,734","107,829","47,288","88,874","120,267","154,409",34.0
8802,不動産・住宅,三菱地所,"1,263,283","1,302,196","1,207,594","1,349,489","1,377,827","229,178","240,768","224,394","278,977","296,702","206,587","219,572","210,965","253,710","271,819","535,226","527,312","579,023","594,565","587,933","92,276","98,072","111,658","142,078","90,314","81,083","91,618","94,631","130,534","75,224",20.0
8803,不動産・住宅,平和不動産,"39,480","46,639","35,048","57,818","44,522","9,335","10,903","11,228","12,615","10,784","8,430","10,006","10,244","11,572","9,647","30,882","21,406","41,281","24,954","28,191","5,860","6,696","7,299","5,067","9,254","5,467","6,268","6,860","4,589","8,574",58.0
8804,不動産・住宅,東京建物,"273,302","323,036","334,980","340,477","349,940","46,765","52,410","49,631","58,784","64,478","42,036","44,611","47,072","46,270","63,531","186,285","152,434","162,590","215,066","179,670","32,380","18,590","30,314","48,227","36,050","28,991","17,044","28,159","50,185","36,242",37.0
8818,不動産・住宅,京阪神ビルディング,"14,995","15,319","15,333","17,815","18,879","5,451","5,414","5,295","5,124","5,375","5,214","5,214","5,081","4,879","5,040","7,695","7,654","8,824","9,330","9,861","2,828","2,986","2,361","3,072","2,835","2,760","2,919","2,243","2,973","2,716",18.0
8830,不動産・住宅,住友不動産,"1,012,198","1,013,512","917,472","939,430","939,904","219,389","234,332","219,244","233,882","241,274","203,227","220,520","209,949","225,115","236,651","579,438","515,122","480,968","474,871","505,243","137,573","132,847","136,192","137,982","149,775","131,848","129,541","132,602","136,477","149,588",29.0
8835,建材・電気機械・金属卸,太平洋興発,"36,005","32,476","27,825","32,855","51,016",926,689,750,631,"1,405",738,493,535,390,"1,325","16,098","11,940","13,587","22,945","20,256",296,151,291,760,593,195,59,165,717,480,43.0
8841,不動産・住宅,テーオーシー,"18,383","18,379","16,087","16,337","15,686","6,323","6,227","5,619","5,745","4,266","6,470","6,491","6,030","6,242","4,643","9,364","7,634","8,062","8,054","6,824","3,385","2,612","2,933","2,635","1,239","3,559","2,853","3,154","2,860","1,452",5.0
8842,不動産・住宅,東京楽天地,"9,565","10,978","8,171","8,219","9,019",852,"1,480",－213,602,985,"1,029","1,584",－98,649,"1,162","5,528","3,724","3,889","4,440","4,801",853,－169,197,537,698,928,－100,275,656,838,30.0
8848,不動産・住宅,レオパレス２１,"505,223","433,553","408,959","398,366","406,449","7,390","－36,473","－29,182","1,774","9,879","7,063","－36,341","－34,170","－2,151","6,526","221,517","208,647","199,550","202,460","211,848","－17,126","－12,616",809,"6,962","14,828","－16,497","－12,854","－1,332","5,434","13,111",12.0
8850,不動産・住宅,スターツコーポレーション,"195,177","209,091","198,963","196,578","233,871","22,821","23,912","22,068","24,182","28,095","24,006","24,122","23,323","25,789","30,002","91,718","94,027","90,927","98,598","104,983","10,046","9,557","10,166","11,864","12,662","10,014","9,606","10,664","14,241","14,583",50.0
8860,不動産・住宅,フジ住宅,"115,710","110,444","121,541","118,698","114,473","6,636","5,002","3,986","5,871","6,091","6,445","4,611","3,558","5,627","5,744","51,136","56,553","56,434","56,333","52,648","2,148","2,470","3,534","3,055","2,618","1,999","2,258","3,354","2,782","2,309",14.0
8864,不動産・住宅,空港施設,"24,213","24,855","24,155","23,777","25,516","4,129","4,186","3,831","3,280","2,503","3,338","3,802","3,617","2,962","2,121","12,559","12,181","11,922","12,715","13,114","2,507","2,250","2,073","1,807","1,926","2,429","2,153","1,968","1,699","1,941",7.0
8869,不動産・住宅,明和地所,"49,971","40,531","50,109","57,209","62,319","3,004","1,638","3,626","4,169","5,941","2,431","1,058","3,007","3,160","4,989","20,455","28,962","23,801","17,684","30,048",751,"2,531","1,109",71,"1,723",461,"2,304",717,－527,"1,188",45.0
8871,不動産・住宅,ゴールドクレスト,"33,159","34,791","28,890","34,245","27,453","8,251","11,508","6,795","11,585","10,553","7,969","11,305","6,667","11,544","10,554","27,188","6,335","9,149","19,998","6,287","10,694",419,"2,430","9,970",381,"10,592",366,"2,404","9,900",286,40.0
8876,企業向け専門サービス,リログループ,"250,864","313,019","156,071","113,145","123,698","17,867","17,871","12,530","20,524","22,747","20,072","20,146","13,438","21,770","25,869","148,568","75,599","54,350","59,074","63,189","8,846","5,921","9,240","12,408","12,525","9,560","6,604","9,751","12,910","13,044",33.0
8877,不動産・住宅,エスリード,"57,195","61,638","68,999","74,597","79,913","7,170","7,948","7,018","8,660","9,481","7,237","8,000","7,001","8,575","9,368","27,771","20,032","25,696","27,554","36,257","3,797","1,568","2,197","2,274","5,872","3,825","1,534","2,120","2,235","5,771",60.0
8881,不動産・住宅,日神グループホールディングス,"79,608","82,116","80,815","81,465","82,348","6,241","5,058","5,266","5,214","4,194","5,967","4,745","5,004","5,017","4,055","36,700","33,196","29,817","30,003","25,206","2,198","1,510",940,436,－462,"1,997","1,387",860,300,－594,22.0
8892,不動産・住宅,日本エスコン,"54,325","72,106","77,308","79,017","99,431","11,561","12,912","12,202","10,381","15,492","10,498","11,810","11,164","9,099","14,012","30,228","54,968","24,980","40,876","47,939","6,788","10,595","2,561","5,641","6,842","6,197","10,070","1,934","5,136","6,317",38.0
8897,不動産・住宅,ＭＩＲＡＲＴＨホールディングス,"132,005","168,493","148,397","162,744","153,472","10,046","11,901","10,789","11,877","7,030","9,027","11,201","9,933","10,258","5,033","57,998","51,581","50,098","73,471","59,179","3,879","1,853",588,"4,328","2,370","3,414","1,620",－89,"3,810","1,382",6.0
8904,不動産・住宅,ＡＶＡＮＴＩＡ,"38,462","40,626","45,327","58,753","58,161","1,493","1,159","1,740","2,325","1,921","1,725","1,330","1,937","2,420","1,962","16,241","16,489","17,690","22,359","24,108",293,72,292,167,575,395,218,364,223,597,19.0
8905,不動産・住宅,イオンモール,"312,976","324,138","280,688","316,813","398,244","52,987","60,794","34,394","38,228","43,979","52,206","56,117","28,437","32,540","36,409","161,070","126,050","154,101","194,104","210,807","29,212","11,760","19,684","22,826","24,428","25,157","8,983","16,189","18,533","19,674",25.0
8908,不動産・住宅,毎日コムネット,"17,411","17,966","17,012","18,891","21,248","2,033","2,261","1,500","1,783","2,081","1,925","2,174","1,465","1,697","2,083","8,368","9,206","7,273","7,540","11,355",666,897,122,302,864,611,856,98,273,878,8.0
8917,不動産・住宅,ファースト住建,"43,111","43,593","42,631","39,965","43,373","3,764","2,644","3,542","3,219","2,723","3,673","2,579","3,497","3,155","2,661","20,916","19,061","20,836","19,404","20,808","1,865","1,153","1,466","1,620","1,478","1,820","1,114","1,448","1,586","1,450",22.0
8918,不動産・住宅,ランド,"2,244","2,878","1,141","3,026","4,102",771,"1,532","－2,822","1,444","1,293",613,"1,480","－2,788","1,591","1,357","1,660",307,"2,344","1,273",533,"1,025",－210,"1,781",803,－90,"1,032",－190,"1,923",826,－49,0.1
8919,不動産・住宅,カチタス,"81,356","89,978","97,735","101,269","121,341","9,104","10,121","11,343","13,127","14,060","8,740","9,895","11,125","12,697","13,833","47,419","49,261","49,559","59,160","62,054","5,588","5,705","6,876","7,436","5,850","5,479","5,583","6,780","7,355","5,729",27.0
8920,レジャー・レジャー施設,東祥,"27,239","34,466","17,625","27,319","22,506","7,164","9,682","1,080","4,485","3,134","7,304","9,580","1,149","4,546","3,135","14,230","7,940","9,696","10,833","12,539","3,486",459,725,"1,488","1,939","3,504",509,733,"1,501","1,989",2.0
8923,投資,トーセイ,"61,543","60,727","63,939","61,726","70,953","10,875","12,690","6,427","10,965","13,514","10,171","12,090","5,901","10,302","12,753","34,452","45,050","40,932","43,552","52,861","7,964","2,170","9,232","9,357","12,516","7,634","1,890","8,959","9,000","12,072",66.0
8928,不動産・住宅,穴吹興産,"99,669","95,378","104,750","111,339","113,835","6,099","5,744","5,765","6,970","6,962","5,789","5,620","5,546","7,068","6,478","46,269","45,676","50,120","59,481","64,144","2,605","2,573","2,830","5,004","5,893","2,484","2,501","2,874","5,052","5,647",27.0
8934,不動産・住宅,サンフロンティア不動産,"53,291","73,218","59,632","71,251","82,777","13,305","16,571","7,912","12,127","14,905","12,813","16,127","7,524","12,215","14,722","40,635","32,164","45,326","35,333","48,998","11,192","5,667","9,400","8,044","12,022","11,042","5,384","9,285","8,035","11,944",26.0
8935,不動産・住宅,ＦＪネクストホールディングス,"81,516","84,840","72,988","82,258","84,688","10,093","10,412","7,351","9,095","8,250","10,087","10,323","7,334","9,080","8,219","42,868","31,459","38,187","41,160","48,448","4,807","3,044","3,898","3,636","4,859","4,790","3,008","3,896","3,609","4,858",24.0
8940,不動産・住宅,インテリックス,"36,981","37,863","41,074","36,139","41,236","1,672","1,108","2,170","1,364",710,"1,362",757,"1,926","1,061",239,"16,682","17,820","21,031","17,089","17,927",369,345,540,560,189,199,173,390,400,－13,9.0
8944,投資,ランドビジネス,"4,644","4,544","4,588","4,645","4,490","1,041",818,767,305,－42,522,326,238,－146,－472,"2,314","2,275","2,287","2,302","2,280",526,463,424,198,58,278,213,163,－26,－165,6.0
8945,企業向け専門サービス,サンネクスタグループ,"8,441","8,626","8,519","8,696","8,347",955,855,836,882,865,"1,003",902,906,932,904,"4,126","4,172","4,121","4,219","3,986",447,385,388,346,340,456,390,409,356,342,19.0
8999,不動産・住宅,グランディハウス,"44,452","45,541","47,154","54,884","55,205","3,131","2,142","2,299","4,022","3,329","3,288","2,310","2,095","3,810","3,103","22,769","21,881","27,037","27,632","24,726","1,254",624,"2,063","1,882",583,"1,341",530,"1,964","1,785",470,32.0
9001,陸運,東武鉄道,"617,543","653,874","496,326","506,023","614,751","67,295","62,653","－13,577","24,732","56,688","62,972","58,414","－9,892","27,406","54,815","334,963","229,668","233,831","285,422","308,582","37,173","－16,618","6,678","24,097","39,087","34,867","－16,860","8,620","23,151","38,200",15.0
9003,陸運,相鉄ホールディングス,"260,502","265,100","221,136","216,684","249,667","31,622","26,423","－3,148","3,998","14,348","29,596","23,903","－4,572","3,294","12,735","139,111","108,704","104,334","115,098","124,350","18,036","－2,242","1,006","4,529","13,081","16,787","－3,260",384,"4,069","12,586",15.0
9005,陸運,東急,"1,157,440","1,164,243","935,927","879,112","931,293","81,971","68,760","－31,658","31,544","44,603","81,907","70,925","－26,824","34,998","47,369","580,197","434,019","443,052","434,693","483,468","44,839","－20,398","24,941","21,823","45,533","46,099","－19,353","26,611","24,725","49,688",7.5
9006,陸運,京浜急行電鉄,"339,268","312,751","234,964","265,237","253,005","40,147","29,489","－18,420","3,510","10,819","37,774","26,834","－20,156","5,065","12,233","165,241","103,014","106,185","120,395","128,026","21,708","－12,941","－2,925","5,480","13,811","20,395","－13,726","－2,380","4,634","13,628",6.0
9007,陸運,小田急電鉄,"526,675","534,132","385,978","358,753","395,159","52,089","41,103","－24,190","6,152","26,601","49,687","38,299","－31,223","4,699","25,119","261,766","167,645","174,777","189,984","196,254","25,657","－19,193","2,808","14,512","26,601","24,907","－22,049","2,547","14,736","27,041",11.0
